route_id,service_id,trip_id,block_id,direction_id
043,FR_merged_67033,37796,a_043 -  1,0
047,FR_merged_67033,37795,a_047 -  6,0
041,FR_merged_67033,37794,a_041 -  2,0
050,FR_merged_67033,37793,a_050 -  1,0
047,FR_merged_67033,37792,a_047 -  4,0
043,FR_merged_67033,37791,a_043 -  1,0
047,FR_merged_67033,37790,a_047 -  5,0
013,FR_merged_67033,38503,a_013 -  2,0
020,FR_merged_67033,38502,a_020 - 16,0
006,FR_merged_67033,38501,a_006 -  6,0
045,FR_merged_67038,56434,b_045 -  2,0
960,FR_merged_67033,38507,a_960 -  1,0
008,FR_merged_67033,38506,a_008 -  7,0
017,FR_merged_67033,38505,a_017 -  7,1
009,FR_merged_67033,38504,a_018 -  1,0
047,SA_merged_67041,58707,b_047 -  2,0
001,FR_merged_67033,38509,a_036 -  1,0
045,FR_merged_67033,38508,a_045 -  3,0
050,MR_merged_67034,36844,a_050 -  1,1
045,MR_merged_67034,36845,a_045 -  2,1
045,MR_merged_67034,36846,a_045 -  4,1
041,MR_merged_67034,36847,a_041 -  1,1
009,MR_merged_67034,36841,a_018 -  2,1
009,MR_merged_67034,36842,a_009 -  2,1
045,MR_merged_67034,36843,a_045 -  1,1
050,MR_merged_67034,36848,a_050 -  1,1
045,MR_merged_67034,36849,a_045 -  3,1
090,WE_merged_67040,78_merged_68289,b_090 -  1,0
008,MR_merged_67039,53724,b_008 -  1,0
027,MR_merged_67039,61626,b_027 -  2,1
050,SA_merged_67041,58706,b_050 -  1,0
044,SA_merged_67041,58764,b_044 -  1,1
800,MR_merged_67034,33093_merged_67119,a_800W-  6,1
009,FR_merged_67033,38644,a_018 -  5,0
800,FR_merged_67038,33498_merged_68205,b_800F-  5,1
013,FR_merged_67033,38646,a_013 -  2,0
018,FR_merged_67033,38640,a_002 -  3,0
044,FR_merged_67033,38641,a_044 -  2,0
003,FR_merged_67033,38642,a_003 -  8,0
006,FR_merged_67033,38643,a_006 -  7,0
002,FR_merged_67033,38648,a_002 -  5,0
960,FR_merged_67033,38649,a_960 -  1,0
109,WE_merged_67040,64152,b_120 -  3,0
044,SA_merged_67041,58763,b_044 -  2,1
044,SA_merged_67041,58762,b_044 -  3,1
001,MR_merged_67034,36156,a_001 - 13,0
017,MR_merged_67034,36157,a_017 -  9,1
009,MR_merged_67034,36154,a_009 -  3,0
013,MR_merged_67034,36155,a_013 -  3,0
006,MR_merged_67034,36152,a_006 -  7,0
020,MR_merged_67034,36153,a_020 - 21,0
008,MR_merged_67034,36150,a_008 -  4,0
045,MR_merged_67034,36151,a_045 -  3,0
800,MR_merged_67034,33088_merged_67439,a_800W-  2,1
018,MR_merged_67034,36158,a_018 -  4,0
003,MR_merged_67034,36159,a_003 - 11,0
023,MR_merged_67039,54171,b_023 -  3,1
023,MR_merged_67039,54172,b_023 -  4,1
023,MR_merged_67039,54173,b_023 -  2,1
023,MR_merged_67039,54174,b_023 -  3,1
015,MR_merged_67039,54176,b_015 - 25,0
114,SA_merged_67041,65272,b_114 -  3,1
015,MR_merged_67039,54179,b_015 -  1,0
114,SA_merged_67041,65271,b_114 -  2,1
017,SA_merged_67041,58768,b_017 -  2,0
047,SA_merged_67036,41565,a_047 -  2,1
047,SA_merged_67036,41564,a_047 -  1,1
047,SA_merged_67036,41567,a_047 -  2,1
047,SA_merged_67036,41566,a_047 -  1,1
047,SA_merged_67036,41561,a_047 -  2,1
047,SA_merged_67036,41560,a_047 -  1,1
047,SA_merged_67036,41563,a_047 -  2,1
047,SA_merged_67036,41562,a_047 -  1,1
001,MR_merged_67039,53727,b_001 -  4,0
047,SA_merged_67036,41569,a_047 -  2,1
047,SA_merged_67036,41568,a_057 -  6,1
090,SA_merged_67036,205_merged_67476,a_090 -  1,0
043,SA_merged_67041,58703,b_043 -  2,0
017,SA_merged_67036,40320,a_017 -  1,0
045,SA_merged_67036,40857,a_045 -  1,0
014,SA_merged_67041,59765,b_014 -  3,1
109,WE_merged_67035,27570,a_117 -  1,0
117,WE_merged_67040,64773,b_120 -  1,1
117,WE_merged_67035,27577,a_120 -  1,0
003,SA_merged_67036,40742,a_003 -  2,0
006,SA_merged_67036,40743,a_006 -  2,0
003,SA_merged_67036,40964,a_003 -  4,0
044,SA_merged_67036,40741,a_044 -  2,0
009,SA_merged_67036,40746,a_018 -  1,0
960,SA_merged_67036,40747,a_960 -  2,0
006,SA_merged_67036,40960,a_006 -  3,0
013,SA_merged_67036,40961,a_013 -  4,0
090,WE_merged_67035,83_merged_67656,a_090 -  1,0
020,SA_merged_67036,40852,a_020 - 10,0
008,SA_merged_67036,40748,a_008 -  3,0
045,SA_merged_67036,40749,a_045 -  4,0
047,SA_merged_67041,58702,b_047 -  2,0
023,SA_merged_67036,40969,a_023 -  3,1
014,FR_merged_67038,56976,b_014 -  2,0
800,FR_merged_67033,33560_merged_67155,a_800F-  5,1
029,SA_merged_67036,47219,a_026 -  1,1
003,SA_merged_67036,40850,a_003 -  3,0
014,FR_merged_67038,56977,b_014 -  1,0
033,SA_merged_67036,47215,a_033 -  3,1
033,SA_merged_67036,47214,a_033 -  3,1
033,SA_merged_67036,47217,a_033 -  6,1
033,SA_merged_67036,47216,a_033 -  6,1
033,SA_merged_67036,47211,a_033 -  5,1
033,SA_merged_67036,47210,a_033 -  4,1
033,SA_merged_67036,47213,a_033 -  5,1
033,SA_merged_67036,47212,a_033 -  4,1
017,MR_merged_67039,54085,b_017 -  2,1
014,FR_merged_67038,56975,b_014 -  1,0
020,MR_merged_67039,53721,b_020 -  5,0
109,WE_merged_67035,27615,a_120 -  1,0
800,FR_merged_67033,33543_merged_67123,a_800F-  1,1
120,WE_merged_67035,27611,a_117 -  1,0
014,FR_merged_67038,56973,b_014 -  1,0
800,SA_merged_67041,33916_merged_67843,b_800S-  2,1
960,SA_merged_67041,59039,b_960 -  2,0
045,SA_merged_67041,59032,b_045 -  2,0
001,SA_merged_67041,59033,b_001 -  4,0
004,SA_merged_67041,59030,b_016 -  1,0
008,SA_merged_67041,59031,b_008 -  1,0
044,SA_merged_67041,59036,b_044 -  3,0
003,SA_merged_67041,59037,b_003 -  5,0
011,SA_merged_67041,59034,b_011 -  1,0
018,SA_merged_67041,59035,b_018 -  2,0
026,WE_merged_67035,46753,a_026 -  3,1
009,MR_merged_67039,53722,b_009 -  1,0
041,SA_merged_67041,58700,b_041 -  1,0
013,MR_merged_67039,54421,b_013 -  1,1
017,MR_merged_67039,54087,b_017 -  3,1
107,SA_merged_67041,65888,b_106 -  2,1
111,SA_merged_67041,65889,b_111 -  2,1
960,MR_merged_67039,53723,b_960 -  2,0
014,FR_merged_67038,56978,b_014 -  2,0
105,SA_merged_67041,65880,b_105 -  2,1
105,SA_merged_67041,65881,b_105 -  1,1
105,SA_merged_67041,65882,b_105 -  2,1
111,SA_merged_67041,65883,b_111 -  1,1
107,SA_merged_67041,65884,b_106 -  5,1
111,SA_merged_67041,65885,b_111 -  2,1
107,SA_merged_67041,65886,b_106 -  4,1
111,SA_merged_67041,65887,b_111 -  1,1
120,SA_merged_67036,44935,a_120 -  2,1
109,SA_merged_67036,44934,a_120 -  1,1
120,SA_merged_67036,44937,a_120 -  1,1
109,SA_merged_67036,44936,a_120 -  2,1
120,SA_merged_67036,44931,a_120 -  2,1
109,SA_merged_67036,44930,a_120 -  1,1
120,SA_merged_67036,44933,a_120 -  1,1
109,SA_merged_67036,44932,a_120 -  2,1
006,FR_merged_67038,56929,b_006 -  1,1
120,SA_merged_67036,44939,a_120 -  2,1
109,SA_merged_67036,44938,a_120 -  1,1
006,MR_merged_67034,35939,a_006 -  6,0
105,SU_merged_67042,66505,b_105 -  1,0
105,SU_merged_67042,66506,b_105 -  2,0
105,SU_merged_67042,66507,b_105 -  1,0
105,SU_merged_67042,66500,b_105 -  2,0
800,SA_merged_67036,33876_merged_67694,a_800S-  2,1
105,SU_merged_67042,66502,b_105 -  2,0
090,SA_merged_67041,205_merged_68141,b_090 -  1,0
001,MR_merged_67034,35931,a_001 -  3,0
018,MR_merged_67034,35933,a_018 -  1,0
017,MR_merged_67034,35932,a_017 -  5,1
002,MR_merged_67034,35935,a_002 -  2,0
011,MR_merged_67034,35934,a_004 -  2,0
044,MR_merged_67034,35937,a_044 -  1,0
003,MR_merged_67034,35936,a_003 -  9,0
006,FR_merged_67038,56940,b_006 -  6,1
016,FR_merged_67038,55629,b_016 -  2,1
004,FR_merged_67038,55628,b_004 -  2,1
015,FR_merged_67038,56928,b_015 -  2,0
016,FR_merged_67038,55623,b_016 -  2,1
004,FR_merged_67038,55622,b_004 -  2,1
016,FR_merged_67038,55621,b_016 -  1,1
800,MR_merged_67034,33116_merged_67334,a_800W-  4,1
016,FR_merged_67038,55627,b_016 -  1,1
016,FR_merged_67038,55626,b_016 -  2,1
004,FR_merged_67038,55625,b_004 -  1,1
016,FR_merged_67038,55624,b_016 -  1,1
090,WE_merged_67040,94_merged_67749,b_090 -  1,0
002,SU_merged_67042,60903,b_002 -  2,0
045,SU_merged_67042,60900,b_045 -  1,0
020,SU_merged_67042,60901,b_020 -  5,0
003,SU_merged_67042,60906,b_003 -  2,0
045,SU_merged_67042,60907,b_045 -  2,0
001,SU_merged_67042,60904,b_001 -  1,0
013,SU_merged_67042,60905,b_013 -  1,0
020,SU_merged_67042,60908,b_020 -  6,0
002,SU_merged_67042,60909,b_002 -  1,0
120,SU_merged_67042,66760,b_117 -  1,1
115,SU_merged_67042,66761,b_115 -  1,1
109,SU_merged_67042,66762,b_117 -  1,1
120,SU_merged_67042,66763,b_117 -  2,1
115,SU_merged_67042,66764,b_115 -  1,1
109,SU_merged_67042,66765,b_117 -  2,1
120,SU_merged_67042,66766,b_117 -  1,1
115,SU_merged_67042,66767,b_115 -  1,1
109,SU_merged_67042,66768,b_117 -  1,1
120,SU_merged_67042,66769,b_117 -  2,1
057,SA_merged_67041,59731,b_057 -  3,1
800,SA_merged_67036,33924_merged_67187,a_800S-  1,1
114,SA_merged_67041,65268,b_114 -  3,1
114,SA_merged_67041,65269,b_114 -  4,1
800,MR_merged_67039,33123_merged_68348,b_800W-  1,1
114,SA_merged_67041,65264,b_114 -  3,1
026,WE_merged_67035,46752,a_026 -  1,1
114,SA_merged_67041,65266,b_114 -  1,1
114,SA_merged_67041,65267,b_114 -  2,1
114,SA_merged_67041,65260,b_114 -  3,1
114,SA_merged_67041,65261,b_114 -  4,1
114,SA_merged_67041,65262,b_114 -  1,1
114,SA_merged_67041,65263,b_114 -  2,1
104,SA_merged_67036,45030,a_104 -  3,0
800,MR_merged_67034,33115_merged_67331,a_800W-  2,1
015,SA_merged_67036,41068,a_015 -  3,1
002,SA_merged_67036,41069,a_002 -  4,1
116,WE_merged_67035,43462,a_116 -  3,1
116,WE_merged_67035,43463,a_116 -  2,0
116,WE_merged_67035,43460,a_116 -  3,1
116,WE_merged_67035,43461,a_116 -  2,0
961,WE_merged_67035,43466,a_961 -  1,1
961,WE_merged_67035,43467,a_961 - 10,1
961,WE_merged_67035,43468,a_961 -  2,1
961,WE_merged_67035,43469,a_961 -  3,1
800,SA_merged_67041,33833_merged_68292,b_800S-  3,0
036,SA_merged_67041,59738,b_001 -  1,1
800,SU_merged_67037,34318_merged_67423,a_800U-  2,0
015,SA_merged_67036,41066,a_015 -  6,1
003,FR_merged_67038,56824,b_003 -  4,1
003,FR_merged_67038,56825,b_003 -  5,1
003,FR_merged_67038,56826,b_003 -  4,1
002,SA_merged_67036,41067,a_002 -  1,1
011,FR_merged_67038,56820,b_004 -  1,1
011,FR_merged_67038,56821,b_004 -  2,1
003,FR_merged_67038,56822,b_003 -  1,1
003,FR_merged_67038,56823,b_003 -  2,1
003,FR_merged_67038,56828,b_003 -  8,1
003,FR_merged_67038,56829,b_003 -  9,1
009,FR_merged_67038,55927,b_009 -  2,1
800,FR_merged_67033,33470_merged_67561,a_800F-  5,0
013,MR_merged_67039,53676,b_013 -  2,0
800,MR_merged_67039,33018_merged_67890,b_800W-  3,0
103,WE_merged_67035,43688,a_103 -  2,1
106,WE_merged_67035,43689,a_112 -  2,1
101,WE_merged_67035,43687,a_101 -  2,1
104,WE_merged_67035,43684,a_104 -  6,0
112,WE_merged_67035,43685,a_112 -  5,0
121,WE_merged_67035,43682,a_121 -  2,0
106,WE_merged_67035,43683,a_112 -  2,1
101,WE_merged_67035,43680,a_101 -  1,1
103,WE_merged_67035,43681,a_103 -  1,1
009,MR_merged_67039,54044,b_009 -  3,0
800,MR_merged_67039,33143_merged_68273,b_800W-  2,1
064,WE_merged_67040,63901,b_064 -  4,1
064,WE_merged_67040,63900,b_064 -  3,1
120,WE_merged_67040,64029,b_117 -  1,0
114,WE_merged_67040,64028,b_114 -  4,0
110,WE_merged_67040,64021,b_110 -  2,0
114,WE_merged_67040,64020,b_114 -  3,0
115,WE_merged_67040,64023,b_115 -  1,0
101,WE_merged_67040,64022,b_101 -  1,0
103,WE_merged_67040,64025,b_103 -  1,0
118,WE_merged_67040,64024,b_118 -  2,0
102,WE_merged_67040,64027,b_102 -  1,0
117,WE_merged_67040,64026,b_120 -  1,0
002,MR_merged_67034,36309,a_002 -  2,1
015,MR_merged_67034,36308,a_015 -  1,1
015,MR_merged_67034,36303,a_015 -  2,1
002,MR_merged_67034,36302,a_002 -  4,1
015,MR_merged_67034,36301,a_015 -  6,1
003,MR_merged_67034,36300,a_003 -  4,1
002,MR_merged_67034,36307,a_002 -  3,1
015,MR_merged_67034,36306,a_015 -  4,1
003,MR_merged_67034,36305,a_003 -  3,1
002,MR_merged_67034,36304,a_002 -  1,1
110,SU_merged_67037,46300,a_110 -  1,1
111,SU_merged_67037,46301,a_111 -  2,0
110,SU_merged_67037,46302,a_110 -  2,1
017,SU_merged_67037,42339,a_017 -  2,1
001,SU_merged_67037,42338,a_001 -  1,0
015,SU_merged_67037,42485,a_015 -  2,0
117,SU_merged_67037,46307,a_120 -  1,1
117,SU_merged_67037,46308,a_120 -  2,1
017,SU_merged_67037,42334,a_017 -  1,1
008,SU_merged_67037,42337,a_008 -  1,0
015,SU_merged_67037,42488,a_015 -  3,0
045,SU_merged_67037,42331,a_045 -  1,0
960,SU_merged_67037,42330,a_960 -  1,0
020,SU_merged_67037,42333,a_020 -  3,0
011,SU_merged_67037,42332,a_011 -  1,0
107,SA_merged_67036,45309,a_106 -  1,1
111,SA_merged_67036,45308,a_111 -  1,1
109,SU_merged_67037,45879,a_120 -  2,0
101,SU_merged_67037,45878,a_101 -  1,0
107,SA_merged_67036,45305,a_106 -  4,1
111,SA_merged_67036,45304,a_111 -  1,1
107,SA_merged_67036,45307,a_106 -  2,1
111,SA_merged_67036,45306,a_111 -  2,1
107,SA_merged_67036,45301,a_106 -  3,1
118,SU_merged_67037,45872,a_118 -  2,0
107,SA_merged_67036,45303,a_106 -  5,1
111,SA_merged_67036,45302,a_111 -  2,1
090,SA_merged_67041,239_merged_67769,b_090 -  1,0
102,SA_merged_67036,44658,a_102 -  1,0
114,SA_merged_67036,44659,a_114 -  2,0
115,SA_merged_67036,44650,a_115 -  2,0
114,SA_merged_67036,44651,a_114 -  1,0
110,SA_merged_67036,44652,a_110 -  2,0
101,SA_merged_67036,44653,a_101 -  2,0
117,SA_merged_67036,44654,a_120 -  1,0
118,SA_merged_67036,44655,a_118 -  2,0
115,SA_merged_67036,44656,a_115 -  1,0
103,SA_merged_67036,44657,a_103 -  1,0
017,SU_merged_67037,42159,a_017 -  3,0
017,SU_merged_67037,42158,a_017 -  2,0
800,FR_merged_67038,33526_merged_67743,b_800F-  3,1
015,FR_merged_67038,56922,b_015 - 21,0
023,FR_merged_67038,56641,b_023 -  2,1
006,MR_merged_67039,54419,b_006 -  4,1
006,MR_merged_67039,54418,b_006 -  6,1
017,SU_merged_67037,42151,a_017 -  1,0
017,SU_merged_67037,42150,a_017 -  1,0
017,SU_merged_67037,42153,a_017 -  1,0
017,SU_merged_67037,42152,a_017 -  1,0
017,SU_merged_67037,42155,a_017 -  1,0
017,SU_merged_67037,42154,a_017 -  1,0
017,SU_merged_67037,42157,a_017 -  1,0
017,SU_merged_67037,42156,a_017 -  1,0
036,SA_merged_67036,41178,a_001 -  1,0
001,SA_merged_67036,41179,a_001 -  2,1
047,FR_merged_67038,55830,b_047 -  6,1
036,SA_merged_67036,41172,a_001 -  5,0
001,SA_merged_67036,41173,a_001 -  3,1
036,SA_merged_67036,41170,a_001 -  3,0
001,SA_merged_67036,41171,a_036 -  1,1
036,SA_merged_67036,41176,a_001 -  2,0
001,SA_merged_67036,41177,a_001 -  4,1
036,SA_merged_67036,41174,a_001 -  4,0
001,SA_merged_67036,41175,a_001 -  5,1
008,SA_merged_67036,40881,a_008 -  5,0
004,SA_merged_67036,40880,a_004 -  1,0
002,SA_merged_67036,40883,a_002 -  3,0
001,SA_merged_67036,40882,a_001 -  3,0
044,SA_merged_67036,40885,a_044 -  2,0
045,SA_merged_67036,40884,a_045 -  2,0
006,SA_merged_67036,40887,a_006 -  2,0
018,SA_merged_67036,40886,a_018 -  2,0
020,SA_merged_67036,40889,a_008 -  3,0
003,SA_merged_67036,40888,a_003 -  4,0
023,MR_merged_67039,53506,b_023 -  3,0
016,MR_merged_67039,53507,b_016 -  1,0
023,MR_merged_67039,53500,b_023 -  4,0
016,MR_merged_67039,53501,b_016 -  2,0
023,MR_merged_67039,53502,b_023 -  5,0
016,MR_merged_67039,53503,b_016 -  1,0
015,MR_merged_67039,53584,b_015 -  4,0
800,FR_merged_67038,33434_merged_68260,b_800F-  3,0
009,MR_merged_67039,53818,b_018 -  1,0
057,FR_merged_67038,56924,b_018 -  1,0
001,SU_merged_67042,60579,b_001 -  1,1
015,MR_merged_67039,53587,b_015 - 23,0
918,MR_merged_67039,54485,b_918 -  1,1
015,MR_merged_67039,53580,b_015 -  1,0
015,MR_merged_67039,53581,b_015 - 10,0
001,SA_merged_67041,59489,b_001 -  5,1
036,SA_merged_67041,59488,b_001 -  4,0
015,MR_merged_67039,53582,b_015 -  7,0
001,SA_merged_67041,59483,b_001 -  1,1
036,SA_merged_67041,59482,b_036 -  1,0
001,SA_merged_67041,59481,b_001 -  2,1
800,MR_merged_67039,33174_merged_67976,b_800W-  5,0
017,SA_merged_67036,40325,a_017 -  3,0
036,SA_merged_67041,59486,b_001 -  5,0
001,SA_merged_67041,59485,b_036 -  1,1
036,SA_merged_67041,59484,b_001 -  3,0
004,SA_merged_67036,40089,a_004 -  1,1
006,SA_merged_67036,40088,a_006 -  3,1
020,MR_merged_67039,54276,b_003 - 10,1
006,SA_merged_67036,40081,a_006 -  2,1
006,SA_merged_67036,40080,a_006 -  2,1
006,SA_merged_67036,40083,a_006 -  2,1
006,SA_merged_67036,40082,a_006 -  2,1
006,SA_merged_67036,40085,a_006 -  3,1
006,SA_merged_67036,40084,a_006 -  3,1
006,SA_merged_67036,40087,a_006 -  3,1
006,SA_merged_67036,40086,a_006 -  3,1
041,SA_merged_67041,58686,b_041 -  2,0
047,SA_merged_67041,58687,b_047 -  2,0
047,SA_merged_67041,58685,b_047 -  1,0
018,SA_merged_67041,58682,b_009 -  1,1
018,SA_merged_67041,58683,b_009 -  1,1
018,SA_merged_67041,58680,b_009 -  1,1
018,SA_merged_67041,58681,b_009 -  1,1
015,FR_merged_67038,56926,b_015 -  7,0
043,SA_merged_67041,58688,b_043 -  1,0
047,SA_merged_67041,58689,b_047 -  1,0
057,FR_merged_67038,56927,b_015 -  1,0
050,SA_merged_67036,40225,a_050 -  1,0
047,SA_merged_67036,40224,a_047 -  2,0
047,SA_merged_67036,40227,a_047 -  1,0
043,SA_merged_67036,40226,a_043 -  1,0
050,SA_merged_67036,40221,a_050 -  1,0
047,SA_merged_67036,40220,a_047 -  2,0
047,SA_merged_67036,40223,a_047 -  1,0
043,SA_merged_67036,40222,a_043 -  1,0
800,SA_merged_67036,33818_merged_67642,a_800S-  3,0
050,SA_merged_67036,40229,a_050 -  1,0
047,SA_merged_67036,40228,a_047 -  2,0
013,SA_merged_67036,40559,a_013 -  1,0
020,SA_merged_67036,40558,a_020 -  1,0
006,MR_merged_67039,54054,b_006 -  4,0
058,SA_merged_67041,58538,b_058 -  1,0
012,MR_merged_67039,54723,b_012 -  1,1
058,SA_merged_67041,58534,b_058 -  1,0
012,SA_merged_67041,58535,b_012 -  2,0
058,SA_merged_67041,58536,b_058 -  1,0
012,SA_merged_67041,58537,b_012 -  1,0
117,WE_merged_67035,28421,a_117 -  1,1
117,WE_merged_67035,28420,a_118 -  3,1
012,SA_merged_67041,58532,b_012 -  1,0
058,SA_merged_67041,58533,b_058 -  1,0
107,WE_merged_67040,64677,b_106 -  5,1
800,FR_merged_67038,33469_merged_67893,b_800F-  2,0
004,MR_merged_67039,53141,b_004 -  1,1
006,SA_merged_67041,59082,b_006 -  3,0
112,SU_merged_67042,66979,b_112 -  1,1
112,SU_merged_67042,66978,b_112 -  2,1
112,SU_merged_67042,66975,b_112 -  1,1
112,SU_merged_67042,66974,b_112 -  2,1
112,SU_merged_67042,66977,b_112 -  1,1
112,SU_merged_67042,66976,b_112 -  2,1
107,SU_merged_67042,66970,b_106 -  1,1
112,SU_merged_67042,66973,b_112 -  1,1
112,SU_merged_67042,66972,b_117 -  1,1
017,FR_merged_67033,38367,a_017 -  4,1
002,FR_merged_67033,38366,a_002 -  4,0
011,FR_merged_67033,38365,a_011 -  1,0
001,FR_merged_67033,38364,a_001 -  6,0
045,FR_merged_67033,38363,a_045 -  2,0
008,FR_merged_67033,38362,a_008 -  3,0
960,FR_merged_67033,38361,a_960 -  2,0
009,FR_merged_67033,38360,a_018 -  2,0
001,SA_merged_67036,40574,a_001 -  5,0
006,FR_merged_67033,38369,a_006 -  2,0
003,FR_merged_67033,38368,a_003 -  5,0
800,MR_merged_67034,33158_merged_67294,a_800W-  5,1
001,MR_merged_67034,35218,a_001 - 13,1
001,MR_merged_67034,35219,a_001 -  6,1
006,SA_merged_67036,40577,a_006 -  1,0
001,MR_merged_67034,35214,a_001 -  6,1
008,MR_merged_67034,35215,a_008 -  4,1
001,MR_merged_67034,35216,a_001 - 13,1
001,MR_merged_67034,35217,a_001 -  6,1
008,MR_merged_67034,35211,a_008 -  4,1
001,MR_merged_67034,35212,a_001 - 13,1
008,MR_merged_67034,35213,a_008 -  7,1
027,MR_merged_67039,61603,b_027 -  3,0
011,MR_merged_67039,53833,b_004 -  1,0
033,FR_merged_67038,62217,b_033 -  6,1
033,SA_merged_67041,63021,b_033 -  1,0
023,FR_merged_67038,56643,b_023 -  3,1
011,SA_merged_67036,40576,a_011 -  1,0
008,SA_merged_67041,59001,b_008 -  3,0
026,FR_merged_67038,62218,b_026 -  1,1
800,SU_merged_67037,34326_merged_67088,a_800U-  3,0
104,WE_merged_67035,43859,a_104 -  6,1
104,WE_merged_67035,43858,a_104 -  1,1
104,WE_merged_67035,43853,a_104 -  7,1
104,WE_merged_67035,43852,a_104 -  1,1
104,WE_merged_67035,43851,a_1104-  3,1
104,WE_merged_67035,43850,a_104 -  2,1
104,WE_merged_67035,43857,a_1104-  3,1
104,WE_merged_67035,43856,a_104 -  6,1
104,WE_merged_67035,43855,a_104 -  1,1
104,WE_merged_67035,43854,a_1104-  3,1
103,WE_merged_67040,64475,b_103 -  1,1
027,MR_merged_67039,61655,b_027 -  1,1
029,FR_merged_67038,62219,b_029 -  1,0
118,SA_merged_67041,65315,b_118 -  2,0
027,MR_merged_67039,61656,b_027 -  1,1
103,SA_merged_67041,65504,b_103 -  2,0
101,SA_merged_67041,65507,b_114 -  2,0
015,FR_merged_67033,39016,a_015 -  3,0
002,MR_merged_67039,54223,b_002 -  2,1
057,FR_merged_67033,39015,a_057 -  3,0
057,FR_merged_67033,39012,a_057 -  2,0
015,FR_merged_67033,39013,a_015 - 14,0
057,FR_merged_67033,39010,a_057 -  1,0
015,FR_merged_67033,39011,a_015 -  4,0
002,FR_merged_67038,56455,b_002 -  1,0
114,SA_merged_67041,65501,b_114 -  1,0
015,FR_merged_67038,56105,b_015 - 23,0
003,FR_merged_67038,56456,b_008 -  1,0
011,FR_merged_67038,56451,b_004 -  1,0
020,FR_merged_67038,56450,b_020 - 16,0
015,FR_merged_67033,39018,a_015 -  9,0
057,FR_merged_67033,39019,a_057 -  4,0
800,FR_merged_67038,33400_merged_67809,b_800F-  1,0
050,FR_merged_67038,57278,b_050 -  1,1
045,FR_merged_67038,57279,b_045 -  2,1
045,FR_merged_67038,57276,b_045 -  1,1
041,FR_merged_67038,57277,b_041 -  2,1
057,SA_merged_67036,41220,a_057 -  2,0
110,SA_merged_67041,65502,b_110 -  2,0
045,FR_merged_67038,57272,b_045 -  4,1
041,FR_merged_67038,57273,b_041 -  1,1
050,FR_merged_67038,57270,b_050 -  1,1
045,FR_merged_67038,57271,b_045 -  2,1
961,SA_merged_67041,65695,b_961 -  2,0
101,SA_merged_67041,65694,b_101 -  1,1
112,SA_merged_67041,65697,b_112 -  1,0
104,SA_merged_67041,65696,b_104 -  3,0
044,FR_merged_67038,55818,b_044 -  2,1
044,FR_merged_67038,55819,b_044 -  1,1
103,SA_merged_67041,65693,b_103 -  2,1
112,SA_merged_67041,65692,b_112 -  2,0
044,FR_merged_67038,55814,b_044 -  3,1
044,FR_merged_67038,55815,b_044 -  2,1
044,FR_merged_67038,55816,b_044 -  1,1
800,MR_merged_67039,33107_merged_68302,b_800W-  5,1
044,FR_merged_67038,55810,b_044 -  1,1
044,FR_merged_67038,55811,b_044 -  3,1
044,FR_merged_67038,55812,b_044 -  2,1
044,FR_merged_67038,55813,b_044 -  1,1
008,MR_merged_67039,53446,b_008 -  7,1
112,WE_merged_67035,44034,a_112 -  5,1
112,WE_merged_67035,44035,a_112 -  4,1
112,WE_merged_67035,44036,a_112 -  3,1
027,MR_merged_67039,61604,b_027 -  1,0
119,WE_merged_67040,64612,b_119 -  1,1
119,WE_merged_67040,64613,b_119 -  1,1
119,WE_merged_67040,64610,b_119 -  1,1
112,WE_merged_67035,44037,a_112 -  6,1
102,WE_merged_67040,64616,b_102 -  1,1
105,WE_merged_67040,64617,b_105 -  2,1
119,WE_merged_67040,64614,b_119 -  1,1
119,WE_merged_67040,64615,b_119 -  1,1
112,WE_merged_67035,44030,a_112 -  5,1
102,WE_merged_67040,64618,b_102 -  1,1
105,WE_merged_67040,64619,b_105 -  1,1
112,WE_merged_67035,44031,a_112 -  4,1
026,SA_merged_67041,63042,b_026 -  2,0
033,SA_merged_67041,63043,b_033 -  5,0
033,SA_merged_67041,63040,b_033 -  4,0
026,SA_merged_67041,63041,b_029 -  1,0
033,SA_merged_67041,63046,b_033 -  4,0
960,SA_merged_67036,40007,a_960 -  2,1
026,SA_merged_67041,63044,b_026 -  2,0
800,SU_merged_67042,34380_merged_68278,b_800U-  1,1
033,SA_merged_67041,63048,b_033 -  5,0
112,WE_merged_67035,44033,a_112 -  1,1
800,SA_merged_67036,33810_merged_67646,a_800S-  4,0
116,SA_merged_67041,65522,b_116 -  1,1
116,SA_merged_67041,65521,b_116 -  2,0
116,SA_merged_67041,65520,b_116 -  1,1
116,SA_merged_67041,65527,b_116 -  2,0
800,MR_merged_67034,33162_merged_67620,a_800W-  5,1
116,SA_merged_67041,65525,b_116 -  2,0
116,SA_merged_67041,65524,b_116 -  1,1
800,SA_merged_67041,33866_merged_68030,b_800S-  2,1
116,SA_merged_67041,65529,b_116 -  2,0
116,SA_merged_67041,65528,b_116 -  1,1
800,SU_merged_67037,34364_merged_67707,a_800U-  4,1
106,WE_merged_67035,43145,a_106 -  2,1
106,WE_merged_67035,43147,a_106 -  3,1
106,WE_merged_67035,43146,a_106 -  1,1
106,WE_merged_67035,43141,a_106 -  1,1
106,WE_merged_67035,43143,a_106 -  3,1
015,MR_merged_67034,36337,a_015 - 10,1
